Epoch,BZ_GSM,Vx,proton_density
2023-05-06 16:10:00,1.24,-500.2,8.01
2023-05-06 16:11:00,-1.79,,
2023-05-06 16:12:00,-0.38,,
2023-05-06 16:13:00,0.87,,
2023-05-06 16:14:00,0.68,,
2023-05-06 16:15:00,0.29,,
2023-05-06 16:16:00,-0.32,-527.7,6.71
2023-05-06 16:17:00,-0.12,-527.7,6.71
2023-05-06 16:18:00,0.3,-527.7,6.71
2023-05-06 16:19:00,0.51,,
2023-05-06 16:20:00,0.68,,
2023-05-06 16:21:00,0.87,,
2023-05-06 16:22:00,1.61,-531.8,6.48
2023-05-06 16:23:00,1.69,-531.8,6.48
2023-05-06 16:24:00,1.69,-531.8,6.48
2023-05-06 16:25:00,1.24,,
2023-05-06 16:26:00,1.14,,
2023-05-06 16:27:00,1.02,,
2023-05-06 16:28:00,0.68,,
2023-05-06 16:29:00,0.57,,
2023-05-06 16:30:00,0.86,-530.2,6.83
2023-05-06 16:31:00,1.0,-530.2,6.83
2023-05-06 16:32:00,0.98,-530.2,6.83
2023-05-06 16:33:00,0.86,,
2023-05-06 16:34:00,0.45,,
2023-05-06 16:35:00,0.44,,
2023-05-06 16:36:00,0.34,,
2023-05-06 16:37:00,0.21,-530.2,6.34
2023-05-06 16:38:00,0.14,-530.7,6.41
2023-05-06 16:39:00,-0.15,-533.8,6.86
2023-05-06 16:40:00,-0.95,-529.5,6.75
2023-05-06 16:41:00,-0.99,-527.3,6.7
2023-05-06 16:42:00,-1.16,-527.3,6.7
2023-05-06 16:43:00,-0.38,,
2023-05-06 16:44:00,-0.49,,
2023-05-06 16:45:00,0.27,,
2023-05-06 16:46:00,1.59,-532.4,6.68
2023-05-06 16:47:00,0.61,-532.4,6.68
2023-05-06 16:48:00,0.4,-532.4,6.68
2023-05-06 16:49:00,1.61,-533.1,5.86
2023-05-06 16:50:00,1.18,-533.1,5.86
2023-05-06 16:51:00,3.37,,
2023-05-06 16:52:00,4.04,,
2023-05-06 16:53:00,3.54,-510.1,6.36
2023-05-06 16:54:00,3.17,-510.1,6.36
2023-05-06 16:55:00,3.15,,
2023-05-06 16:56:00,3.09,-509.5,6.71
2023-05-06 16:57:00,3.27,-509.5,6.71
2023-05-06 16:58:00,1.76,-505.8,6.03
2023-05-06 16:59:00,2.01,-505.8,6.03
2023-05-06 17:00:00,3.21,,
2023-05-06 17:01:00,3.34,-501.6,5.62
2023-05-06 17:02:00,3.61,-501.6,5.62
2023-05-06 17:03:00,3.46,,
2023-05-06 17:04:00,2.96,-499.6,5.48
2023-05-06 17:05:00,3.08,-499.6,5.48
2023-05-06 17:06:00,2.49,-499.5,5.62
2023-05-06 17:07:00,3.46,-499.5,5.63
2023-05-06 17:08:00,3.13,-499.5,5.63
2023-05-06 17:09:00,3.56,,
2023-05-06 17:10:00,3.71,,
2023-05-06 17:11:00,3.64,,
2023-05-06 17:12:00,3.14,-498.1,6.01
2023-05-06 17:13:00,3.32,-498.1,6.01
2023-05-06 17:14:00,3.7,-501.4,5.52
2023-05-06 17:15:00,3.89,-500.4,5.42
2023-05-06 17:16:00,3.79,-502.6,5.46
2023-05-06 17:17:00,3.32,-505.0,5.37
2023-05-06 17:18:00,1.79,-512.2,5.0
2023-05-06 17:19:00,1.83,-512.2,5.0
2023-05-06 17:20:00,1.9,,
2023-05-06 17:21:00,1.56,,
2023-05-06 17:22:00,1.74,,
2023-05-06 17:23:00,1.6,-503.6,5.69
2023-05-06 17:24:00,1.29,-499.8,6.12
2023-05-06 17:25:00,2.22,-503.9,5.5
2023-05-06 17:26:00,1.59,-506.2,5.01
2023-05-06 17:27:00,2.24,-507.6,4.7
2023-05-06 17:28:00,2.61,,
2023-05-06 17:29:00,3.68,,
2023-05-06 17:30:00,2.13,-491.3,4.77
2023-05-06 17:31:00,1.28,-495.1,5.81
2023-05-06 17:32:00,1.5,-497.5,5.46
2023-05-06 17:33:00,1.62,-499.1,5.37
2023-05-06 17:34:00,1.64,-491.9,4.56
2023-05-06 17:35:00,1.85,-497.2,6.25
2023-05-06 17:36:00,1.33,-500.6,5.01
2023-05-06 17:37:00,1.42,-495.0,5.17
2023-05-06 17:38:00,1.61,-493.9,5.79
2023-05-06 17:39:00,2.19,-496.8,4.87
2023-05-06 17:40:00,2.44,-497.0,4.72
2023-05-06 17:41:00,2.82,-497.4,4.53
2023-05-06 17:42:00,1.65,,
2023-05-06 17:43:00,2.6,-495.4,4.37
2023-05-06 17:44:00,1.27,-495.4,4.37
2023-05-06 17:45:00,1.17,-495.4,4.37
2023-05-06 17:46:00,0.24,-494.1,4.54
2023-05-06 17:47:00,0.74,-496.4,4.65
2023-05-06 17:48:00,0.47,-496.7,4.78
2023-05-06 17:49:00,0.29,-491.5,4.58
2023-05-06 17:50:00,0.47,-493.2,4.64
2023-05-06 17:51:00,1.04,-493.7,4.65
2023-05-06 17:52:00,0.27,,
2023-05-06 17:53:00,0.97,,
2023-05-06 17:54:00,2.11,-495.5,4.74
2023-05-06 17:55:00,2.68,-495.5,4.74
2023-05-06 17:56:00,2.63,-494.4,4.49
2023-05-06 17:57:00,2.58,-494.4,4.49
2023-05-06 17:58:00,2.93,-495.5,4.53
2023-05-06 17:59:00,2.62,-495.7,4.53
2023-05-06 18:00:00,2.32,-497.7,4.52
2023-05-06 18:01:00,2.15,-495.6,4.5
2023-05-06 18:02:00,1.27,-494.1,4.44
2023-05-06 18:03:00,1.1,-494.7,4.6
2023-05-06 18:04:00,1.0,-494.0,4.57
2023-05-06 18:05:00,0.73,,
2023-05-06 18:06:00,0.44,,
2023-05-06 18:07:00,0.34,-491.4,4.48
2023-05-06 18:08:00,0.61,-491.4,4.48
2023-05-06 18:09:00,0.33,,
2023-05-06 18:10:00,0.23,-494.5,4.73
2023-05-06 18:11:00,-0.58,-495.7,4.83
2023-05-06 18:12:00,0.32,-493.3,4.91
2023-05-06 18:13:00,0.14,-493.3,4.91
2023-05-06 18:14:00,-0.61,-494.8,5.01
2023-05-06 18:15:00,-0.81,-494.8,5.01
2023-05-06 18:16:00,-0.64,-494.6,5.13
2023-05-06 18:17:00,0.41,-495.9,5.33
2023-05-06 18:18:00,1.14,-496.4,5.24
2023-05-06 18:19:00,0.83,-496.6,5.3
2023-05-06 18:20:00,0.33,-496.7,5.34
2023-05-06 18:21:00,-0.32,-490.0,5.2
2023-05-06 18:22:00,-0.77,-490.0,5.2
2023-05-06 18:23:00,-1.07,-496.3,5.71
2023-05-06 18:24:00,-0.37,-493.7,5.65
2023-05-06 18:25:00,0.68,-510.9,5.54
2023-05-06 18:26:00,0.0,-516.0,5.71
2023-05-06 18:27:00,-0.51,-519.2,5.73
2023-05-06 18:28:00,-1.2,-518.3,5.98
2023-05-06 18:29:00,-0.92,-518.3,5.98
2023-05-06 18:30:00,-0.87,-512.9,5.71
2023-05-06 18:31:00,-0.21,-513.1,5.73
2023-05-06 18:32:00,0.56,-515.0,5.87
2023-05-06 18:33:00,-0.4,-515.1,5.84
2023-05-06 18:34:00,-0.45,,
2023-05-06 18:35:00,0.95,-515.8,5.45
2023-05-06 18:36:00,0.02,-515.1,5.41
2023-05-06 18:37:00,0.94,-503.1,4.88
2023-05-06 18:38:00,1.34,-504.9,4.79
2023-05-06 18:39:00,1.63,-500.6,4.31
2023-05-06 18:40:00,1.1,-505.9,4.89
2023-05-06 18:41:00,0.46,-503.5,4.96
2023-05-06 18:42:00,0.53,-500.8,4.83
2023-05-06 18:43:00,0.39,,
2023-05-06 18:44:00,0.23,-491.3,4.25
2023-05-06 18:45:00,0.02,-491.3,4.25
2023-05-06 18:46:00,-0.1,-491.3,4.25
2023-05-06 18:47:00,0.38,-521.1,5.26
2023-05-06 18:48:00,1.02,-520.7,5.24
2023-05-06 18:49:00,1.18,-492.9,4.14
2023-05-06 18:50:00,1.23,-496.2,4.38
2023-05-06 18:51:00,1.52,-504.6,4.95
2023-05-06 18:52:00,1.51,-522.2,5.44
2023-05-06 18:53:00,0.8,-512.2,5.09
2023-05-06 18:54:00,2.21,,
2023-05-06 18:55:00,4.28,,
2023-05-06 18:56:00,4.76,-521.3,5.31
2023-05-06 18:57:00,3.38,-520.7,5.32
2023-05-06 18:58:00,2.62,-516.3,5.38
2023-05-06 18:59:00,2.48,-516.3,5.38
2023-05-06 19:00:00,3.27,-533.3,5.16
2023-05-06 19:01:00,3.11,-533.3,5.16
2023-05-06 19:02:00,2.77,,
2023-05-06 19:03:00,3.13,-519.6,5.89
2023-05-06 19:04:00,2.46,-519.6,5.89
2023-05-06 19:05:00,2.77,-515.3,6.12
2023-05-06 19:06:00,1.97,-515.3,6.12
2023-05-06 19:07:00,1.75,-515.3,6.12
2023-05-06 19:08:00,3.52,-520.1,6.24
2023-05-06 19:09:00,3.03,-520.1,6.24
2023-05-06 19:10:00,3.15,-520.1,6.24
2023-05-06 19:11:00,3.93,-517.6,5.96
2023-05-06 19:12:00,2.15,-519.3,6.06
2023-05-06 19:13:00,2.61,-539.6,6.99
2023-05-06 19:14:00,2.58,-548.7,7.32
2023-05-06 19:15:00,1.39,,
2023-05-06 19:16:00,1.23,,
2023-05-06 19:17:00,3.04,,
2023-05-06 19:18:00,,,
2023-05-06 19:19:00,2.33,,
2023-05-06 19:20:00,2.72,-502.0,5.45
2023-05-06 19:21:00,3.42,-502.0,5.45
2023-05-06 19:22:00,3.13,,
2023-05-06 19:23:00,1.58,-502.2,4.59
2023-05-06 19:24:00,2.5,-502.2,4.59
2023-05-06 19:25:00,2.81,-501.7,4.8
2023-05-06 19:26:00,3.37,-507.2,5.82
2023-05-06 19:27:00,3.57,-509.4,5.93
2023-05-06 19:28:00,3.98,-527.8,7.03
2023-05-06 19:29:00,3.54,-527.8,7.03
2023-05-06 19:30:00,4.05,-525.6,6.84
2023-05-06 19:31:00,3.11,-524.7,6.86
2023-05-06 19:32:00,3.14,-523.7,6.89
2023-05-06 19:33:00,3.36,-524.3,6.87
2023-05-06 19:34:00,2.79,-524.3,6.87
2023-05-06 19:35:00,2.39,-524.3,6.87
2023-05-06 19:36:00,3.05,,
2023-05-06 19:37:00,4.47,-532.1,6.93
2023-05-06 19:38:00,4.74,-532.1,6.93
2023-05-06 19:39:00,5.74,,
2023-05-06 19:40:00,5.26,,
2023-05-06 19:41:00,6.33,-524.8,6.6
2023-05-06 19:42:00,5.78,-524.8,6.6
2023-05-06 19:43:00,5.21,-524.8,6.6
2023-05-06 19:44:00,6.41,-528.0,6.41
2023-05-06 19:45:00,7.76,-528.0,6.41
2023-05-06 19:46:00,7.57,,
2023-05-06 19:47:00,6.89,,
2023-05-06 19:48:00,7.83,,
2023-05-06 19:49:00,5.71,,
2023-05-06 19:50:00,5.83,-525.6,6.36
2023-05-06 19:51:00,5.94,-525.6,6.36
2023-05-06 19:52:00,4.27,,
2023-05-06 19:53:00,3.3,-518.8,6.22
2023-05-06 19:54:00,4.18,-518.8,6.22
2023-05-06 19:55:00,4.62,-518.8,6.22
2023-05-06 19:56:00,3.87,-513.7,6.27
2023-05-06 19:57:00,3.87,-513.7,6.27
2023-05-06 19:58:00,1.72,-514.2,6.36
2023-05-06 19:59:00,1.18,-522.2,7.79
2023-05-06 20:00:00,1.2,-517.7,7.66
2023-05-06 20:01:00,1.64,-512.8,7.57
2023-05-06 20:02:00,1.9,,
2023-05-06 20:03:00,2.84,-523.1,7.52
2023-05-06 20:04:00,2.25,-523.1,7.52
2023-05-06 20:05:00,1.38,-512.2,7.84
2023-05-06 20:06:00,1.66,-511.8,7.85
2023-05-06 20:07:00,1.65,,
2023-05-06 20:08:00,1.78,-503.1,5.92
2023-05-06 20:09:00,2.29,-513.1,7.04
2023-05-06 20:10:00,2.8,-517.0,7.17
2023-05-06 20:11:00,2.94,,
2023-05-06 20:12:00,3.92,,
2023-05-06 20:13:00,2.29,,
2023-05-06 20:14:00,1.95,,
2023-05-06 20:15:00,4.62,-510.9,6.58
2023-05-06 20:16:00,0.74,-510.9,6.58
2023-05-06 20:17:00,0.82,,
2023-05-06 20:18:00,1.11,,
2023-05-06 20:19:00,0.54,,
2023-05-06 20:20:00,1.06,-505.9,7.04
2023-05-06 20:21:00,0.15,-507.8,7.41
2023-05-06 20:22:00,2.24,-510.7,7.99
2023-05-06 20:23:00,1.93,-510.3,7.52
2023-05-06 20:24:00,3.09,-506.0,6.9
2023-05-06 20:25:00,3.31,,
2023-05-06 20:26:00,0.99,-503.1,6.24
2023-05-06 20:27:00,2.73,-503.1,6.24
2023-05-06 20:28:00,3.33,,
2023-05-06 20:29:00,2.92,,
2023-05-06 20:30:00,-1.1,-519.7,8.62
2023-05-06 20:31:00,-0.24,-519.3,8.81
2023-05-06 20:32:00,-0.84,-517.4,8.92
2023-05-06 20:33:00,0.74,-518.8,9.13
2023-05-06 20:34:00,0.45,-505.6,7.25
2023-05-06 20:35:00,-1.22,-497.8,6.08
2023-05-06 20:36:00,-0.08,-518.9,8.14
2023-05-06 20:37:00,-4.26,-519.2,8.17
2023-05-06 20:38:00,-0.65,-515.6,6.46
2023-05-06 20:39:00,1.84,-518.1,7.38
2023-05-06 20:40:00,3.56,-511.2,6.91
2023-05-06 20:41:00,2.12,-508.6,6.75
2023-05-06 20:42:00,3.55,-513.5,8.31
2023-05-06 20:43:00,3.51,-508.9,6.82
2023-05-06 20:44:00,3.06,-503.4,6.71
2023-05-06 20:45:00,3.3,-503.1,6.7
2023-05-06 20:46:00,5.04,-503.6,6.77
2023-05-06 20:47:00,3.77,-503.3,6.29
2023-05-06 20:48:00,4.19,-503.2,6.2
2023-05-06 20:49:00,4.36,-499.0,6.06
2023-05-06 20:50:00,3.39,-509.4,5.83
2023-05-06 20:51:00,5.35,-509.9,5.71
2023-05-06 20:52:00,6.65,-505.2,4.27
2023-05-06 20:53:00,7.0,-505.2,4.27
2023-05-06 20:54:00,6.9,,
2023-05-06 20:55:00,5.89,-526.2,7.22
2023-05-06 20:56:00,3.67,-524.2,6.98
2023-05-06 20:57:00,3.23,-537.6,7.43
2023-05-06 20:58:00,2.3,-507.4,5.99
2023-05-06 20:59:00,7.72,-522.5,7.46
2023-05-06 21:00:00,6.77,-518.6,6.82
2023-05-06 21:01:00,5.55,-516.0,6.38
2023-05-06 21:02:00,6.05,-516.0,6.38
2023-05-06 21:03:00,6.83,,
2023-05-06 21:04:00,8.0,-535.3,4.12
2023-05-06 21:05:00,6.44,-535.3,4.12
2023-05-06 21:06:00,8.69,-527.9,6.13
2023-05-06 21:07:00,7.68,-518.3,6.26
2023-05-06 21:08:00,7.98,-515.3,5.95
2023-05-06 21:09:00,7.43,-517.7,5.7
2023-05-06 21:10:00,7.22,-513.1,5.88
2023-05-06 21:11:00,7.95,-517.1,6.33
2023-05-06 21:12:00,7.3,,
2023-05-06 21:13:00,7.29,,
2023-05-06 21:14:00,6.8,,
2023-05-06 21:15:00,,,
2023-05-06 21:16:00,,,
2023-05-06 21:17:00,8.88,,
2023-05-06 21:18:00,8.88,,
2023-05-06 21:19:00,,,
2023-05-06 21:20:00,8.05,,
2023-05-06 21:21:00,8.12,,
2023-05-06 21:22:00,8.24,-518.4,5.95
2023-05-06 21:23:00,7.63,-518.2,6.2
2023-05-06 21:24:00,7.53,-525.2,6.14
2023-05-06 21:25:00,7.61,-525.8,6.11
2023-05-06 21:26:00,7.77,-525.8,6.11
2023-05-06 21:27:00,8.14,,
2023-05-06 21:28:00,8.45,,
2023-05-06 21:29:00,8.76,,
2023-05-06 21:30:00,8.31,,
2023-05-06 21:31:00,8.1,,
2023-05-06 21:32:00,8.45,,
2023-05-06 21:33:00,7.77,,
2023-05-06 21:34:00,8.03,,
2023-05-06 21:35:00,7.96,,
2023-05-06 21:36:00,7.81,,
2023-05-06 21:37:00,7.51,,
2023-05-06 21:38:00,6.25,,
2023-05-06 21:39:00,7.34,-498.3,5.12
2023-05-06 21:40:00,6.35,-498.3,5.12
2023-05-06 21:41:00,6.34,,
2023-05-06 21:42:00,7.18,,
2023-05-06 21:43:00,6.36,-517.7,5.84
2023-05-06 21:44:00,5.78,-517.7,5.84
2023-05-06 21:45:00,7.19,-517.7,5.84
2023-05-06 21:46:00,8.56,,
2023-05-06 21:47:00,6.44,,
2023-05-06 21:48:00,8.35,-495.5,5.47
2023-05-06 21:49:00,7.82,-495.5,5.47
2023-05-06 21:50:00,6.83,-486.0,5.62
2023-05-06 21:51:00,8.01,-485.5,5.64
2023-05-06 21:52:00,7.52,-496.0,5.58
2023-05-06 21:53:00,7.72,-496.6,6.15
2023-05-06 21:54:00,7.38,-497.2,5.77
2023-05-06 21:55:00,6.94,-491.5,5.19
2023-05-06 21:56:00,7.35,-491.5,5.19
2023-05-06 21:57:00,7.73,-492.4,5.59
2023-05-06 21:58:00,7.68,-491.1,5.55
2023-05-06 21:59:00,7.3,-490.8,5.52
2023-05-06 22:00:00,7.73,-498.1,6.07
2023-05-06 22:01:00,6.33,-489.7,5.51
2023-05-06 22:02:00,5.76,-486.0,5.22
2023-05-06 22:03:00,4.85,,
2023-05-06 22:04:00,8.47,-496.6,5.16
2023-05-06 22:05:00,8.57,-496.6,5.16
2023-05-06 22:06:00,4.86,-499.5,5.27
2023-05-06 22:07:00,7.38,-508.4,5.62
2023-05-06 22:08:00,6.37,-508.4,5.62
2023-05-06 22:09:00,7.46,-502.1,6.39
2023-05-06 22:10:00,7.13,-502.1,6.39
2023-05-06 22:11:00,5.08,-502.1,6.39
2023-05-06 22:12:00,5.03,-511.5,7.2
2023-05-06 22:13:00,7.71,-511.5,7.2
2023-05-06 22:14:00,6.52,-509.9,7.37
2023-05-06 22:15:00,5.59,-509.3,7.43
2023-05-06 22:16:00,3.67,,
2023-05-06 22:17:00,4.5,-504.8,7.45
2023-05-06 22:18:00,4.43,-505.0,7.4
2023-05-06 22:19:00,4.6,-505.1,7.29
2023-05-06 22:20:00,5.04,-503.6,7.27
2023-05-06 22:21:00,4.69,-504.7,7.27
2023-05-06 22:22:00,,-498.1,6.29
2023-05-06 22:23:00,,-498.1,6.29
2023-05-06 22:24:00,,,
2023-05-06 22:25:00,4.35,,
2023-05-06 22:26:00,5.75,-507.9,6.72
2023-05-06 22:27:00,4.39,-507.9,6.72
2023-05-06 22:28:00,5.95,-502.0,6.63
2023-05-06 22:29:00,5.83,-499.6,6.6
2023-05-06 22:30:00,5.75,-498.2,6.81
2023-05-06 22:31:00,5.58,-495.3,6.51
2023-05-06 22:32:00,6.44,-493.6,6.33
2023-05-06 22:33:00,5.95,,
2023-05-06 22:34:00,5.41,-511.7,7.82
2023-05-06 22:35:00,5.09,-511.7,7.82
2023-05-06 22:36:00,6.51,-498.7,6.3
2023-05-06 22:37:00,5.92,-503.2,6.58
2023-05-06 22:38:00,6.63,-504.8,6.53
2023-05-06 22:39:00,6.51,-502.5,6.42
2023-05-06 22:40:00,5.51,-502.5,6.42
2023-05-06 22:41:00,5.67,-499.7,5.11
2023-05-06 22:42:00,5.21,-499.6,5.25
2023-05-06 22:43:00,3.86,-498.5,6.33
2023-05-06 22:44:00,4.43,-496.3,5.74
2023-05-06 22:45:00,4.51,-501.0,5.35
2023-05-06 22:46:00,4.71,-505.4,5.17
2023-05-06 22:47:00,4.68,-489.4,5.45
2023-05-06 22:48:00,5.56,-489.7,5.47
2023-05-06 22:49:00,4.14,-495.5,5.54
2023-05-06 22:50:00,4.2,-499.5,5.7
2023-05-06 22:51:00,4.32,-505.4,6.15
2023-05-06 22:52:00,3.55,-502.8,6.03
2023-05-06 22:53:00,2.94,-502.8,6.03
2023-05-06 22:54:00,2.11,-502.8,6.03
2023-05-06 22:55:00,3.08,-509.8,5.55
2023-05-06 22:56:00,2.28,-509.8,5.55
2023-05-06 22:57:00,1.96,,
2023-05-06 22:58:00,1.2,,
2023-05-06 22:59:00,3.3,-512.5,5.7
2023-05-06 23:00:00,2.77,-511.8,5.68
2023-05-06 23:01:00,4.18,-495.0,5.23
2023-05-06 23:02:00,4.61,-503.6,4.88
2023-05-06 23:03:00,3.97,-504.7,4.83
2023-05-06 23:04:00,4.03,-495.9,4.46
2023-05-06 23:05:00,3.67,-498.6,4.3
2023-05-06 23:06:00,4.44,-480.9,4.1
2023-05-06 23:07:00,4.3,-480.9,4.1
2023-05-06 23:08:00,4.55,-493.5,4.54
2023-05-06 23:09:00,4.27,-494.3,4.98
2023-05-06 23:10:00,4.37,-498.4,4.85
2023-05-06 23:11:00,4.82,-495.6,4.52
2023-05-06 23:12:00,4.03,-494.8,4.8
2023-05-06 23:13:00,3.88,-496.6,4.96
2023-05-06 23:14:00,3.27,-495.8,5.03
2023-05-06 23:15:00,3.56,-495.1,5.01
2023-05-06 23:16:00,3.81,-495.0,5.01
2023-05-06 23:17:00,3.49,-487.6,4.75
2023-05-06 23:18:00,4.7,-487.6,4.75
2023-05-06 23:19:00,4.71,,
2023-05-06 23:20:00,5.5,,
2023-05-06 23:21:00,4.9,,
2023-05-06 23:22:00,5.29,,
2023-05-06 23:23:00,5.29,,
2023-05-06 23:24:00,5.17,-497.5,5.26
2023-05-06 23:25:00,,-497.5,5.26
2023-05-06 23:26:00,5.02,,
2023-05-06 23:27:00,,,
2023-05-06 23:28:00,4.97,,
2023-05-06 23:29:00,5.3,,
2023-05-06 23:30:00,5.3,,
2023-05-06 23:31:00,4.72,,
2023-05-06 23:32:00,,,
2023-05-06 23:33:00,4.88,,
2023-05-06 23:34:00,,-497.5,4.86
2023-05-06 23:35:00,5.1,-497.5,4.86
2023-05-06 23:36:00,4.89,-497.5,4.86
2023-05-06 23:37:00,4.89,,
2023-05-06 23:38:00,4.34,,
2023-05-06 23:39:00,,,
2023-05-06 23:40:00,4.26,,
2023-05-06 23:41:00,4.69,,
2023-05-06 23:42:00,4.42,,
2023-05-06 23:43:00,4.46,,
2023-05-06 23:44:00,4.34,,
2023-05-06 23:45:00,4.48,,
2023-05-06 23:46:00,4.27,,
2023-05-06 23:47:00,4.07,-493.2,4.89
2023-05-06 23:48:00,4.33,-496.6,4.63
2023-05-06 23:49:00,4.35,-504.8,4.11
2023-05-06 23:50:00,4.15,-505.2,4.09
2023-05-06 23:51:00,3.86,-509.3,4.39
2023-05-06 23:52:00,3.94,-509.3,4.39
2023-05-06 23:53:00,4.13,,
2023-05-06 23:54:00,3.79,-501.0,4.5
2023-05-06 23:55:00,3.38,-495.3,4.65
2023-05-06 23:56:00,3.77,-492.0,4.74
2023-05-06 23:57:00,3.24,-499.6,4.77
2023-05-06 23:58:00,3.04,-499.1,4.76
2023-05-06 23:59:00,3.55,-497.3,4.69
2023-05-07 00:00:00,3.35,-501.2,4.19
